reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOFqKWV0VA1FIxowQwrCnwBUK6QIQwat7K0KnqSNND80wVueW-iMDgfQgPfy-EiypgtlNNTPKjfrEADfjg,Andy Edwards,https://lh3.googleusercontent.com/-kjp4pbipW-I/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnHVsUuynVZV-lx2G4yfo4CVvHcqQ/photo.jpg,Really fast and convenient service.,5,0,4.16.0,2020-03-22 17:46:13,,
gp:AOqpTOHyiiXm0kwWPsLx3M9FsPJESGjaTqxtxibcAwm2KdWKyc4u_NmdhMPoHagwKI_M0877RGYjNBYkvwwrPg,Lauren Caulfield,https://lh3.googleusercontent.com/-hjZG1RhHkCo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmMx_9ecdTXCvXd7xzitAR5Zb5YjQ/photo.jpg,Very effecient and quick service. Ideal for people that worl antisocial hours and struggle to get to the drs for a repeat prescription and collection of meds.,5,0,4.15.0,2020-03-22 17:40:49,,
gp:AOqpTOHLkEti7XFiN93v-NhmP3RhgNgb2D2xFKcmIbYRO8FBgEyoswC329dMtgLyDd_f3w_ZUi7Ym5VhVox1uA,Debbie Woodcock,https://lh3.googleusercontent.com/a-/AOh14Gjs_zVy2otZ5LSp7reZTsoOkcottdJ1bvpBQILKGg,Great for a working mum,5,0,4.16.0,2020-03-22 17:03:03,,
gp:AOqpTOGivv4WKuQBIhMKFNe-xERzvQC5hmugVoSkwiK_eV4YWVoeCv6K4Ajb9v6ovLl3vmgnYBDdNs9YlozVGg,Emma Fawcett,https://lh3.googleusercontent.com/-YjT1y2chHv4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclZKmIdBIF6j1c-2qwfr7hpnXfIQA/photo.jpg,No problems,5,0,4.16.0,2020-03-22 16:12:21,,
gp:AOqpTOH_dNnzP6gHVSRg7NPLfhU_XLt7r3SFih-okXO9w9GxN3teGPQM3KateDGvQ_A96m1dfyfUpESpAluq5A,margaret clemente,https://lh3.googleusercontent.com/-t7fmVCfq_iU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclbpBD41n13ghaLfB1tdM6E5F8s0Q/photo.jpg,Brilliant service super fast and reliable.,5,0,4.16.0,2020-03-22 16:10:55,,
gp:AOqpTOGOGRTXR3c6CdY1y340qYHHlAs9dpsZ9teKy6BL8Niwdt4qb-jIJxmciUBZbBLiiyOrNzMrq3KBfwInSg,Sharon Barber,https://lh3.googleusercontent.com/-3fVSIfmCkQM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmkDst69eksBiBw4KnAb-mwuccU2Q/photo.jpg,So far really excellent service. Really happy I signed up.,5,0,4.16.0,2020-03-22 15:42:07,,
gp:AOqpTOH9rrHzl5ztfdy784eaB9dGdgAE1gZ_b3HkPl7DLCtl8idCkoiKQYczh5QFXNXpJ1KiekFgJodas1WgTA,Clare Green,https://lh3.googleusercontent.com/-nNuzjeVvzbM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckexAxXvWWG5WRKj926rAVuiu_RNw/photo.jpg,Fast and easy to use.,5,0,4.16.0,2020-03-22 15:28:02,,
gp:AOqpTOEB1fc06IHiDz--eiiAndN43eenhprT8qpw8DyrETH6vTAGb-Be9YS4zn75ADYZ8y_MH_JyVb4u-a_1uw,Tanya Howard,https://lh3.googleusercontent.com/-ZqlTm0eGhc0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclQWCrRLMDalLR3WqYOVrBBPU0y2g/photo.jpg,Very helpful. Easy to do,5,0,4.16.0,2020-03-22 12:01:26,,
gp:AOqpTOE5YV5FTFY90V_uezhnEHWht402wrNARta0H9PG0tIK2UWrHaF6c36MygHwtfn0BALhONYk-RJ513HSyQ,Baron Chamber,https://lh3.googleusercontent.com/a-/AOh14GgDjdYG_90buS_UDRLr1jlBEcmWaa6IbTgTraEItA,"Out of the 3 months I tried to use this ""service"" It got one prescription right. I'm house bound so thought this would help me get meds quicker and wouldn't have to rely on other family members. But no please do not download look around for alternatives. Useless app. Edit I'm trying this app again. Please don't let me down.",2,1,4.16.0,2020-03-22 08:03:53,"Hi Baron, 
Sorry to hear you've encountered problems with the service. We'd like to follow up with this issue to see how we can help. Please do send us your details via hello@echo.co.uk so we can investigate this issue and improve our service.",2018-09-17 23:30:17
gp:AOqpTOGMWqDWHMvPjW3pfFAcX1xxTpqBAhbGyKY7lprtqfndTkzaMZ-aSOhR1YPBBXN6oUcmqVYlDthaOjcXXg,Janet Williams,https://lh3.googleusercontent.com/-nrOtdAreFrc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn3Zk5fXq_2cpA5JiX3j5VpTAXh8Q/photo.jpg,Very good,4,0,4.16.0,2020-03-22 07:02:31,,
gp:AOqpTOHYM2oJUPNOADGgoQa_ifDiOqrerP96r8NeeRd5aq4pxaesBrs0zvDVU7DrEkegexXRD6_DImiApau7LA,paula homes,https://lh3.googleusercontent.com/-050CcqBGiLs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclU5F_pUNmx1MLUInupTAUvuTD6RA/photo.jpg,Fab fast easy to use service x,5,0,4.16.0,2020-03-22 05:47:00,,
gp:AOqpTOFkWDQRlhnvPRFeNVKWt6NKqTXR0OkYBgd5kGQGxFf6F6vZpR64Ah8Jt3xhJzgTEzLGfQCeKyXEeuncYA,Ken Low,https://lh3.googleusercontent.com/-turxqdBCSuI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnBL_X223NxSglAEA8c3LTonNGV_g/photo.jpg,Really easy to use and no complications 10/10 from me,5,0,4.16.0,2020-03-22 05:28:10,,
gp:AOqpTOGfHWztQKidDdFI530lTitBtqbnIqbcgqy2VV7qVmGQWyPG6O10zMqizHdtppUVilbdyibfKtK1G1qdLQ,Wilson Uzomah,https://lh3.googleusercontent.com/a-/AOh14GgnMbkgGGTFDlmdPnC7FwnEwPvFpFjDzmT87cWuUA,Amazing,5,0,4.16.0,2020-03-22 03:12:39,,
gp:AOqpTOE-2yc7dXzaeE9fS3cosqP6vGjCx3i8cfhQeMO6aR_ASlidF4-8yaj2Bog9GvQ8GT3mxSD2lCpXykth1w,Norman Walker,https://lh3.googleusercontent.com/-cFaZHsDFBAU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmtKdC3Y8Qa0cbyLalpFfo6RlvxLA/photo.jpg,Saves time waiting for chemist shop.,5,0,4.16.0,2020-03-22 02:08:54,,
gp:AOqpTOGcFZViLan9JeNwnhOpSC01s0xi41ghWcYhIvMZJtaxy832hxkdwP-Xh2MM-H1kwlxt0rssYbitOgkT8g,Al Catraz,https://lh3.googleusercontent.com/-id3LJleelwM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnP3TGbiiY8-l8kVcMUb5OrB_JQFQ/photo.jpg,Excellent so far. Saves a trip to medical centre due to eyesight issues and especially also at these difficult times of social distancing,5,0,4.16.0,2020-03-22 01:53:00,,
gp:AOqpTOEo_vFxE9cMumKj_uZRnaQm_UFaNlqjKZ7G1s3cSYA-PR_GvWIuJSO48AS1B8ITaMJEVS2snPQkCCEj5w,Richard Burton,https://lh3.googleusercontent.com/a-/AOh14GgTkqUradJuptV47FJUoSWNpse8_mZZHS-RHZtcjJg,Excellent!,5,0,4.16.0,2020-03-22 01:51:17,,
gp:AOqpTOE6JeeIGpOWnwZof41cLgFxDp6tyGIM_xuGL9HwCeQu0FVFvV6_J2FbU_31D1zJTZvjE-SbmcHcDNKz0g,Marina Grant,https://lh3.googleusercontent.com/-ztTP2jkV5T8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmXow7kqZEMhjl9emQSA_JXQgW1HQ/photo.jpg,Easy and reliable for ordering and receiving medicaton.,4,0,4.16.0,2020-03-22 00:50:14,,
gp:AOqpTOGmA7gYkvNWvCVKrTo1urPfvwKuK66SAOJuIpHIEnygdnEarJctdRTcMe-s68_2kxCt9Gb4_BYJpFJ1jw,jamesrossdreher,https://lh3.googleusercontent.com/-GupXFHks9tA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckjDtXO_4f42iDg0hA8T9c0pNNvXA/photo.jpg,Very helpful,5,0,4.16.0,2020-03-22 00:05:22,,
gp:AOqpTOEjolvqt1fPUW-BAYz6_ipwN0tXMvV0AIOtjrX1NvltMP0RkUhWUws7H5sHPkvxuAaNRaqC2p_vvWhCVQ,Catherine Martin,https://lh3.googleusercontent.com/-YRDuNhqCd5o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckno2WsfkR-d7ZFrbiK9HCE7BKzeg/photo.jpg,Brilliant service,5,0,4.16.0,2020-03-22 00:03:33,,
gp:AOqpTOEpHeqvqLEkR094AZ3vZC0sect97kAX_ebBssKd4e_ykiKi4Ys9PnE_GEh-ZXB5W6xs2Ri1iNa68KhJXQ,Jodi Collett-Rogers,https://lh3.googleusercontent.com/-0lSd0bbTxUc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckfJGgu3oqihEeJzJy8cHvJ_cUp3A/photo.jpg,Very good service. The live chat is a great option and have always been so helpful.,5,0,4.16.0,2020-03-21 23:46:59,,
gp:AOqpTOF215C1KD0PUl7CSc0vwEH4PvjXeyV-w-2cAgLMzGpCHe767CUMcTG5gdKA5bDGGqSUKAEZugC3Gm8GMQ,SELLING OLD TOYS #WWE,https://lh3.googleusercontent.com/a-/AOh14GiAItIGuIUbks7cTQLq7YSB9WM9YOfbe_jOgSRo,"Brilliant, all arrive on time, saves a lot of hassle when can't get to the chemist myself.",5,0,4.16.0,2020-03-21 23:37:55,,
gp:AOqpTOGEMlUZ8WMccgYJv3I-t1HM4hYt_8RXUzQmy-Ak66RIX6IEnWoDXelWBBMa85sgRkJeF_IOdWGC61QHiw,Susan Neville,https://lh3.googleusercontent.com/a-/AOh14GhHa5_8BoBYxZEjvM3Id_izMY3KT8eX1FF30uc4PA,Good in the current pandemic .... Once the initial system has been set-up between GP and echo pharmacy the system works,5,0,4.16.0,2020-03-21 23:30:47,,
gp:AOqpTOEylT5EyepYCzWpBO2wN5KzToM0yBcuvCETfVe0nKwpX8n5qvPjbgmlwh_QS-M7vZmYEJlGoQUhaglIoQ,upekha bandaranayake,https://lh3.googleusercontent.com/a-/AOh14GiU-U2k0kD0rjMwiP9qK8btwHk2Cbmb9DYPpbqI6Q,So far have found it great - easy to use and super convenient.,5,0,4.16.0,2020-03-21 23:02:57,,
gp:AOqpTOEjNZGJjJDwfiP25bTepi_NtVHv0uCpyiAXAlBrL7ItiTG8fOgd8d24PTlrWdkuwMVtYwlxnYUvGo4Npw,Stuart Brooks,https://lh3.googleusercontent.com/a-/AOh14Ghom9bb3wcDvojUJGVHl90NniBv25VfvTZWiwRO93k,Easy to use and convenient service.,5,0,4.16.0,2020-03-21 21:52:04,,
gp:AOqpTOFeutRW6zfKwJITm2SLEQtiZMNYahzbdKhI78ZmlslqEXnS6MIRzi-3B65HMR4VY37wmuWtcrmfxJkCXQ,Diamondjelly,https://lh3.googleusercontent.com/a-/AOh14Gi-lSDFaIvIVOedYjjTmTXkCWnAZkut8oI-5aISDw,No problems at all and very ease to use and set up.,5,0,4.16.0,2020-03-21 21:13:58,,
gp:AOqpTOHP-E5p3b4nKfF5CTLGot3vmLNdhCGBCbnTrsRXbyzFcRa4jn2CubnK1jbQtzNPu-7EKGL7dXglOrwCPA,Scott Rains,https://lh3.googleusercontent.com/-1pdDzhM8slk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmyWy6cxolmAxzIrzRcJEyc3X8CYw/photo.jpg,It is a very very good app specially times like we are going through this year in the UK,5,0,4.16.0,2020-03-21 20:57:54,,
gp:AOqpTOHtZLw3U6p9tF8ES60-TpAzySJc8yLjM5y_8ygyUE0yFk37S6opxabTCMspOMrCuSKyVl_tfFdSG51-mQ,Elizabeth polan,https://lh3.googleusercontent.com/a-/AOh14GiVHYI9GzM62kf3KwyoHa64TRQ5yjKiBplo70KLwQ,So helpful when going out is restricted,5,0,4.16.0,2020-03-21 19:17:42,,
gp:AOqpTOGa3B7LwSetFEPRuRQ88G67HcBgTNS_QjS0Z8y42IS1Lt3NR0hE2Sagk9lwPm3qu2CUUK2j8u3K1bO5Tg,Sharon Finlay,https://lh3.googleusercontent.com/-7QoqiGgxmvs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclUsWuBkzNqLc-TxoW5Ve30eXCCew/photo.jpg,Only delivering if prescription has all items in stock so now I have none of my essential levothyroxine for a week at least this is pretty bad.,2,0,4.16.0,2020-03-21 19:01:10,,
gp:AOqpTOEJ93-w-TCy6Y-Dx_siuRCLOQlC1HiWyuKta-Bmvt0NQUCh4Ol15zxsIGqV2xGHjbu1cAYY76i8g3rqZw,John Ainsworth,https://lh3.googleusercontent.com/-rct7tB743MU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclzB86c5i1smnRhr9QqfmRkVDUN2A/photo.jpg,Do far so good,5,0,4.16.0,2020-03-21 18:22:57,,
gp:AOqpTOE6WTNFjM9B-xwte9736KvQVPO9olhTe8u2uKDpipPfk_OHzyKkqFL6blCa3kBgyDscfu_RqqPm7yUvIw,Simon Richards,https://lh3.googleusercontent.com/a-/AOh14Ggm3HTgWSgQBJqGMF86xi1w21azF2XiwQWE552Nyg,Huge boxes that won't fit through letterboxes (volume was less than a DVD). Cannot edit reminders without deleting and re-adding medication (and then asks for a date rather than asking how many days of dosage left). Disappointed.,2,0,4.16.0,2020-03-21 18:15:15,,
gp:AOqpTOEdJyd7foKQGazGcq13e4o0os08iI3W0JEAC6uXPi-jyQWQxLu_0odbUBSGMZFolttIJWlzcvelp09qrQ,Naazneen Britton,https://lh3.googleusercontent.com/-Ox_pginQcAc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck2C9eCrAkt6vtDy62CWkiVms5zWw/photo.jpg,So easy to request a repeat prescription and the fact my meds are delivered to my door has made life so much easier. Thanks.,5,0,4.16.0,2020-03-21 17:54:43,,
gp:AOqpTOEkYy1x3HMqBP2-MX_xoM4H-WEORiMVvkSlykSmJiF2ups70HHpWEkOaOC-8Pv3VAOXpwzOjHDHCcbE5w,Paul Miller,https://lh3.googleusercontent.com/a-/AOh14Gg542-W9ueMvarToRE-SwLWzKC7xIThgn56hVsxXD8,Great service ... Have never let me down,5,0,4.16.0,2020-03-21 17:53:18,,
gp:AOqpTOEoBlXp1GA9u38zPdZkjyXWhuvjZYl0je0Bk08I_IlWBejaoMjZWUm56cf7TzFh6XNmPF4X04pX60j99Q,Radz,https://lh3.googleusercontent.com/a-/AOh14Gi3npm9Vqs3VlMQWvn4FM4oyP61sRY930X7bieZ,Had a few issues with some orders but that got resolved quickly. App its self is easy to use,5,0,4.16.0,2020-03-21 17:48:04,,
gp:AOqpTOE5J1ksXK8PLLhy0y4dWAJASTm1pyBPoMAtaGpSRhj2WxsRw-qTuRHmwiYr31IgfVmIvbeSZ9riso4Jog,Marcus Wilkinson,https://lh3.googleusercontent.com/a-/AOh14GjMpEeiUQ2OVtDuhd0sdIdOrMDwaCcTVb8BAOp67NM,good app and a brilliant service. I would recommend this to everyone.,5,0,4.16.0,2020-03-21 17:34:51,,
gp:AOqpTOHLjkx2TMrhDC10sYwhqZoXmTk7iErFET97Is_T77uB2DEN5rYxNeLp9Q3Pe-P2pqjsZ_NI_FlygCf7bQ,Emma BD,https://lh3.googleusercontent.com/a-/AOh14GhtcN6OweP57pfEWBPBmhHT9sBNZMVEkEEjS5n4cQ,Very impressed with ease and service :),5,0,4.16.0,2020-03-21 17:28:32,,
gp:AOqpTOHOX6FKUiScCg7LqeCSUAy2dNGLWwlL4PHq9Goh4phfHXj1aR7E4VNFsh0suG4_-kVlCykVSwYPKTlmaw,Laura Albrecht,https://lh3.googleusercontent.com/a-/AOh14GhZ-DBdi53X1oGAsgLUSab8dAAGWL9wj2FLTl5P,I am able to request/order my meds without leaving my home. It gives me reminders when I'm running low and when I need to reorder.,5,0,4.16.0,2020-03-21 17:06:50,,
gp:AOqpTOHRETKc4q3en0HggLR59eKhaRtX7b7E36LgOgBb1vgR32oSEMWDO9rZG5KB7sXUyS6KIhNR4JTM62LTuQ,Lucie Orbinson,https://lh3.googleusercontent.com/-6TX8y1d861o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckKLs1bY40qNqfnftiqgLhmUzmeWA/photo.jpg,"Great service, quick and super easy to use! Would not be without it now - thanks Echo",5,0,4.16.0,2020-03-21 16:28:44,,
gp:AOqpTOEgfH6-u5MOYrQ_TvtK6w4_AeZybVtV4TsMkxKtuv-2IFDWfCfWmx96TLE71_ABgrkPuJqzcQ5SXwXF0Q,Keith Martin,https://lh3.googleusercontent.com/-2jqfl4PMzis/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnZ131s1tuCroghx47GIgsHPp4ftg/photo.jpg,Excellent service.,5,0,4.16.0,2020-03-21 16:21:51,,
gp:AOqpTOFcCbbkXXl1sZolhO6v3sEuW1tDBZLTYCqAmXW_jJzEigT999IGrR5rtWGLG-v5_HzhH5Fv2_68m4KZxA,Moira Barr,https://lh3.googleusercontent.com/-YQHents8CJE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmuHz_lrGgdVtHLmHS0AEInKFGNeg/photo.jpg,I have been pleased with the service you give.Moira.,4,0,4.16.0,2020-03-21 16:21:48,,
gp:AOqpTOEIyyc1ciodmSYGN4xg1cv76a1v-sT0LOoYmJVOxA_NPKQ4rMxFpkrU0z_b2Y8MlGXxwSeHli9VyotUbQ,Stephen Gore,https://lh3.googleusercontent.com/-lX99dv25z2g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmBZKoFfRsbuhI_oNEOVHGTZJKDYg/photo.jpg,Excellent so far,4,0,4.16.0,2020-03-21 16:13:37,,
gp:AOqpTOFV4FtaTEecu1R0qoIw0F4tuY2Xfw8gpbZ8uHk_L8UL9V0_XCQ5yTFDONt65m5l69DGv0zN0Qx-rKRDLw,thats leona,https://lh3.googleusercontent.com/a-/AOh14Gh2F0jU1xMtGWA6-6VwPKX-mkMe-zUh3hjGshctzuQ,"They have been very good at getting my medication to me. My only complaint is that when a request is made by the Dr, the patient won't be notified. Therefore, i cannot confirm it. This made me wait weeks for my medication as I did not know I had to sign into my account to confirm the request. Maybe a notification would help?",4,11,4.16.0,2020-03-21 15:57:23,,
gp:AOqpTOF-9DkRy88eqKsIFJBUlSrW9mLk3D_ZPO8PAYcw_HoXAbmy7O71xSYnacLIEwXIhoR-wL3Og5jdkJnz0A,Robyn Smith,https://lh3.googleusercontent.com/-45NhNNFwRto/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm-tReWXrIce31fELtL3OgyLBYmCQ/photo.jpg,Good app easy to use and you never forget your prescription again,5,0,4.16.0,2020-03-21 15:11:11,,
gp:AOqpTOEZtwNI9r2YwAGOUyalaU6_NLByLu1_AgeEtMMvRS7oBrTjABhsn2SLo60IFlDxH-NyAE28CdOQLZzKGw,Matt Lee,https://lh3.googleusercontent.com/-sw6y1wIZiW4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnCJdAdf-l7DrcuZJaqVOzdyV4URQ/photo.jpg,Ive used this service for over a year now and cannot rate this highly enough. Prescriptions have been sent without fault every time and so quickly.,5,0,4.16.0,2020-03-21 15:02:37,,
gp:AOqpTOHFJVSX-lAJGPACLg7KHfk_vYFBa54_N-RkWIvoOXyyOtruiOtCgBNknvG0rHJqayu-yZTPYiiMpF6iVA,Suzanne O'Dell,https://lh3.googleusercontent.com/-fwe2XuFK-as/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmh0xU6aIOoAAnSrODeGH15TDimkg/photo.jpg,"So convenient, prompt delivery, just what took need when you're working full time",5,0,4.16.0,2020-03-21 14:41:25,,
gp:AOqpTOEdjMPKUPh5NuuQc32TLV2kMPMc1N6PffJkWZyh-TOv7p1sAijxxGLOckG9XO16hAdbdmvPuPAE7rOFJQ,Rebecca Tooze,https://lh3.googleusercontent.com/-0pVhwYhGoVI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclL4UtSR3R7RRxsJUUrB4eS8_8iVA/photo.jpg,No more waiting in long lines at the pharmacy,5,0,4.16.0,2020-03-21 14:30:17,,
gp:AOqpTOHUVvV6W7YXcQ8hzZPZ4uUY9Eb9UWKEMY-TlfuQxbcbLbmeAR54zY4FzE7JD0Z8AgarCUsseUcHBlkw6w,phil christie,https://lh3.googleusercontent.com/-XFj61f6a6vs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn0PGPuV3AbRWorrFIpE2sWVZjmNw/photo.jpg,Really easy to use quick and efficient delivery,5,0,4.16.0,2020-03-21 13:24:11,,
gp:AOqpTOGAu2S9VHvak1vZQpBT3BCvFS9uhcCNOP9v0a7D3P0qUotjif2WkgpyahRDhnp2Mv8z8-1FLbxWmqjD3g,William Young,https://lh3.googleusercontent.com/a-/AOh14GjrZxjCG9tj0UqFKHOKpuRnz0iaqfXSDCtR2CbPng,Good service and reliable,5,0,4.16.0,2020-03-21 12:55:24,,
gp:AOqpTOETNfjt5KqdCdXCb4Vr2L4MEHmf5zfGPuA_mtI7H_LC2j15xZDU8-iux0f2mMEsfT9BPYM8Igb_9RVSow,Becky Pearson,https://lh3.googleusercontent.com/a-/AOh14GizIOWTO2KMrXOXS2n6J4drYvwv2ai50Kjes-Ba3Q,Fantastic easy to use I love this app always comes on time,5,0,4.16.0,2020-03-21 12:05:52,,
gp:AOqpTOHEgu1xZBLQaYTiATvs_y4dW-w6SHpxG3UGEZdeMP2Ul6AUBCcvR_6wqhgq5TVD6ICYSGTtqLOFdso9LA,Neil Skinner,https://lh3.googleusercontent.com/-VWAh4UJij2g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclv6EDQ_CIK6l1u4KAwFBWLDUZUnw/photo.jpg,So simple to use,5,0,4.16.0,2020-03-21 12:05:12,,
gp:AOqpTOG6EOhVjVI-z1F2UhCeOkz9rqnMGEQjr9nqScnPBNv2vJnPNyjE1LsA01X3Abeee7MOgYkl5eIWkh0HEg,Lucy Wallace,https://lh3.googleusercontent.com/-oUKg2DLJJcA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmCnz3-IaF91tPCYzmIAfZn7V3e2Q/photo.jpg,Great for my frequent prescriptions during the month. The amount of packaging used is however ridiculous!!,3,0,4.16.0,2020-03-21 09:25:30,,
gp:AOqpTOHFVOurJsuT8jWjscvPdRcOhybIsqf2zmahHOFSaNbATTndFV7JQbEhqF7cBKbjjQ88udufsMN-pLTNPA,Samuel Adlington,https://lh3.googleusercontent.com/a-/AOh14Ggk4ifFEGO8FIvA2G6pMb5XzxHJk_E_U5NCWjYPaw,Does what it says on the tin 👌,5,0,4.16.0,2020-03-21 09:18:22,,
gp:AOqpTOF7tp6gcFt6-U1K3Ci7lBBFrQulu0FNYz30tpweG62kiYaP2JLFP9R3_TDpS7dteVC7xYJkIss6yE2spw,Mark Rawson,https://lh3.googleusercontent.com/-LFsuBI_W-4s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnjLHFFLDCq-5FG9hMwD6_5rVqQ6g/photo.jpg,Exceptional i struggle getting our and about with my condition and this is perfect who thought of this is a genius,5,0,4.16.0,2020-03-21 06:36:39,,
gp:AOqpTOFEYwCgip4mHjlkLlLICkW2wBtLrwTXetn69KWUYyHNSi3c6EwGPM8KzKJi4Er6eXmAzsspxmJ87-uM-Q,David Toland,https://lh3.googleusercontent.com/-Vk6Jce6CsQM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm2k9WByRCE9DG6rDfY6cWimgh11w/photo.jpg,Exactly as described fast efficient easy to use,5,0,4.16.0,2020-03-21 05:36:19,,
gp:AOqpTOF-Ehhgau2TWeBPRbEVwybrRPzinFisjpKIk_0zKASdJVSeI77Po1i9g2DaUf3HT6WUVhVJ7ZKbDg9MFA,Michael Cole,https://lh3.googleusercontent.com/a-/AOh14GilmYVHVkv3fpz5FYSrIqRjki_owqnIV0Sr_u8v,Wonderful and extremely helpful. Right to my door. It is difficult for me due to disablelity,5,0,4.16.0,2020-03-21 05:24:05,,
gp:AOqpTOGZwQcAhdg9PIqWdevhlUyN27Gm28izaLeYrjUOSThKQ8CFJP0njQ8r5AV4L8RyGGPCVjoVrnjALI714g,Claire Horton,https://lh3.googleusercontent.com/a-/AOh14GiSC9-u-5Q70p3o1iEuZUsqLaslXY5mMxj2Th24-qA,Brill app had no problems at all,5,0,4.16.0,2020-03-21 05:21:16,,
gp:AOqpTOEi85EyY1rwBcAoQVN4Kb9cpyM8iG8rAvjbj6qAv8hMs9kiDVqaDu-y-oZEw2Ui1EpJE_a7Rw4hOpBTxg,Jean Lambert,https://lh3.googleusercontent.com/-RhvJqODnx_0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckFt7P8NLqWazSEwwt_uDx7eNIifA/photo.jpg,Easy to use app. Useful reminder to order medication . Always arrived in time . Very pleased .,5,0,4.16.0,2020-03-21 05:20:01,,
gp:AOqpTOGCoMdOlIVe7aV0JTUGcm_ePcIVUfi-r22dDQ837QZYvZmvTVoSQ4DGH43zF-0plZGjWf-53L1NiXgEYQ,Georgina Carr,https://lh3.googleusercontent.com/-1KGsuamIJsU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnWvI6jTLV6hr7kuhkouy_peuwr8g/photo.jpg,Excellent service,5,0,4.16.0,2020-03-21 05:17:14,,
gp:AOqpTOHeF_fcwTyO_IWPv-lAQRVXFEtgwjN-TZxuboq8r1NM3r2ED1X6Di5o5aXX9KwQaKS15l437KBiCacuwA,Simon Hurr,https://lh3.googleusercontent.com/-4SbSvoX0Gz0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmr2_rhf8PwAhSvg8S8S-Ls7byZaw/photo.jpg,Takes the worry out of not getting to the pharmacy after work before it closes.,5,0,4.16.0,2020-03-21 05:03:51,,
gp:AOqpTOG9nuJ0g6UoNTfkRP0-WMdgUTEEAlhs3Kx_NGFQc9Vfz7Uub_-K-UI7XKNYyAxTtcOMdu-jUXFcnq1MmA,S MM,https://lh3.googleusercontent.com/-gQTg3pIulTU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckrI--vwlQmQZpXrWwePea0XP37uA/photo.jpg,"Terrific app, and wonderfully customer service.",5,0,4.16.0,2020-03-21 04:59:36,,
gp:AOqpTOFG6oRBvmS_wQJB82jdvP9K4UmkGOC39w-fB8_i1klNJ6lPms0rDzvsrS8EP4gNNSeCoRT1LwlHBeBLkA,Ann Bacon,https://lh3.googleusercontent.com/-SHkQ_HwNeQU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm2l57wxC5IWBMzf-S2w3dbPj8t9w/photo.jpg,Excellant service,5,0,4.16.0,2020-03-21 04:47:50,,
gp:AOqpTOGLlM9ShKtXXZUwo-l74c2S0hoR9-HTYRPO_nUnW_kxu4WlGKwkV8s4tcQWo0omeLQfXAuDnGWfDjiDvw,Sarah Chapman,https://lh3.googleusercontent.com/a-/AOh14Gg4pSmwjd4nU1IZoZfCzVvCTd4Mem1nP1oDAylXFQ,Brilliant service!,5,0,4.16.0,2020-03-21 04:44:33,,
gp:AOqpTOFucA0JIsn3FFKIhRavxSeXjtpRxrUGXORWfc5Od6-Jznh9PP17-Bji-3Px-97cAkVg66kzBHFA8bK1KA,caroline isaacs,https://lh3.googleusercontent.com/-yvl7x-LBeSg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucns3zQ9L7PA2LU0V1k_JoO-s-TdCw/photo.jpg,Excellent service indeed. A***,5,0,4.16.0,2020-03-21 04:19:44,,
